-0.88815,-2.8748
-6.759,-7.9774
10.11,3.1626
4.3147,9.507
6.4675,6.505
10.832,1.4584
3.0486,-1.7029
1.6727,0.13435
2.8908,7.4213
-0.82207,2.9471
3.6241,-1.2424
1.8659,-8.7092
10.776,-2.0353
2.8631,1.839
1.7501,-0.94305
1.6937,0.57828
2.6535,-1.633
-2.9102,1.5867
1.3309,10.319
1.0654,8.7735
-0.81762,-1.761
3.6038,-0.60928
0.85363,1.22
5.8415,9.0873
-3.5816,9.9716
-2.8735,-1.1023
7.9906,6.7484
3.14,10.002
1.1447,-0.1544
10.496,-1.0922
-9.3047,-5.619
2.6253,2.4724
-2.6404,-2.2102
1.2224,2.7974
-10.678,-1.0553
2.3333,-1.9852
0.91549,-3.2822
-2.472,-2.3765
-0.24455,-10.88
4.2924,9.5412
1.201,1.2335
1.76,-0.28577
0.99426,-0.92385
-7.1319,8.0504
-10.747,1.6568
9.7204,4.8533
-10.593,-1.4975
10.257,2.5997
2.7488,-2.4717
-1.654,0.53037
-9.593,-5.2743
-3.4353,-0.74556
10.359,-2.208
6.7971,6.1274
-10.969,0.51647
2.1411,-2.1903
4.4749,-9.8814
2.8671,2.0065
-6.0128,-6.0143
-4.5589,-9.6948
0.91188,-0.42736
1.4627,-3.3659
-4.0436,-10.051
-10.289,-3.1793
-9.9768,4.149
2.4499,-2.1138
3.1695,-1.6412
9.6515,2.3019
9.6074,0.23301
0.91713,1.4001
-4.133,-8.811
9.7492,-4.7772
-0.32998,-1.5529
1.4905,1.2935
2.8938,1.3391
0.97433,1.3942
-10.688,0.6334
-0.28791,3.6708
0.038282,1.7265
2.3342,-10.449
4.2568,-6.7229
3.7116,10.197
0.68853,-8.507
0.49027,-10.721
-0.91486,-3.6033
-10.588,-0.45671
10.577,-1.9864
3.1696,0.0046017
-3.2618,10.455
2.587,2.5233
3.0557,-1.094
8.6369,-4.3527
-3.1877,1.1077
-2.5622,10.458
-6.9309,-8.2296
7.4634,-2.7609
-0.72911,-0.73651
-10.363,-1.4462
-3.1391,-0.70594
-3.5684,-1.0431
1.3172,-0.95725
0.65974,3.0193
0.59007,3.0384
-8.3454,2.8345
8.5701,-2.4683
0.64087,10.424
-1.5622,2.9046
-10.685,1.5457
0.094029,3.0725
2.1169,-3.3758
4.0539,7.3197
6.2935,-3.1951
-5.1532,-9.2417
0.27631,-1.8891
-0.43955,-1.7768
-1.4798,3.6161
5.6969,9.3558
10.57,0.23949
-9.611,-1.358
0.74737,-3.4422
0.95237,3.5712
-0.042761,1.8782
10.326,-3.7721
-2.7131,-1.7174
-1.3327,2.8195
0.32908,-1.5776
7.0944,8.1699
-10.164,2.7418
-0.67155,1.6219
-3.3445,0.55521
-3.5643,0.9021
9.5297,4.9494
-3.1015,1.0436
-3.6576,-0.12167
-0.5811,-2.9715
-1.1758,1.2869
3.6314,0.17795
-6.5034,-6.2868
-8.8964,-6.2804
6.8396,-3.4859
3.3545,-6.8581
-6.3469,-6.3601
-7.5636,-2.6831
2.8758,1.547
5.1044,-3.2666
0.56869,-10.963
1.2158,-0.99695
9.6469,5.0258
-3.5966,-0.67044
-4.7151,-5.7669
1.1479,1.4419
-10.033,3.0342
0.20618,3.0269
10.212,-2.1748
-0.46679,9.0931
-1.7055,3.0437
-3.7906,-0.098344
-1.3668,10.823
2.7948,2.3931
-8.7112,6.4747
1.3872,-1.0507
9.6252,-3.9395
3.5984,-0.385
-6.3611,-8.8426
3.0196,-2.0721
1.7347,3.015
-2.6977,-1.9926
-3.4362,0.35275
-8.3251,-6.9181
-9.995,-3.8869
3.4586,1.8282
3.8267,-0.97894
2.9407,-1.0227
-0.14865,-1.4823
-2.7221,2.7189
1.0063,-1.5159
1.9569,-2.8179
0.34246,-1.7521
3.0484,8.4765
4.9747,9.58
-0.0035157,3.6568
-2.2759,2.5235
0.84159,-2.9901
-10.569,-0.12399
1.2517,-10.563
-2.0104,3.0479
-5.7686,9.3166
0.59092,-0.92902
6.8344,-7.0455
6.2014,8.9621
-3.0454,-0.99457
-9.6945,5.1277
-0.40465,9.6185
7.5067,0.68375
-0.48158,-3.5008
9.5607,2.0193
2.1821,-3.0947
-10.534,-0.60365
4.4011,-8.5549
-0.66924,3.1827
1.8801,-3.1718
-8.4629,-0.61697
-0.82581,1.5154
-8.713,-1.3062
-0.58288,9.2747
-6.3998,-6.9559
-10.337,-2.1158
10.01,4.1202
0.9869,-0.69478
10.056,-3.0218
2.044,2.926
1.5465,10.559
7.111,7.9357
4.3456,-9.9465
0.090126,3.2168
9.1928,-6.0138
6.5119,-3.5777
0.48341,-1.3212
6.7703,7.1206
-10.206,3.4902
-0.3609,1.414
-1.1359,-2.8395
-1.0205,0.46069
-2.8416,2.507
-3.0727,0.69092
-0.65228,-10.878
2.5256,6.2813
6.1835,-4.8238
-8.9686,5.7
-2.245,-2.2867
1.0867,-10.357
-5.7561,-9.2243
0.14163,-9.6568
1.0499,1.549
-3.1183,-0.21644
3.5734,-0.79269
-5.5167,-9.1982
-1.9664,2.399
8.0488,6.5926
-0.66034,0.80279
-3.2646,1.2336
-0.060166,1.0649
-3.2185,-1.4108
8.7843,-6.2166
-2.8816,0.87617
9.565,-4.5045
-1.5582,3.2838
5.9047,8.8812
7.0886,7.7423
8.2119,6.4881
5.2468,-9.2332
2.2653,1.9888
1.8896,-2.9514
0.73758,-10.925
7.7985,5.4148
0.88648,-1.0188
10.316,2.6826
4.7132,-9.7018
-0.28072,-3.5342
1.4174,-3.1356
-3.8204,-0.32534
3.5218,7.5516
-3.6186,6.1271
-5.1127,-9.3636
0.88457,-10.83
1.0969,-10.855
-7.117,-4.9322
3.6978,-0.82644
1.0844,-10.573
-8.5496,-6.7492
