-2.6357,-2.9272
-0.88815,-2.8748
-6.759,-7.9774
10.11,3.1626
4.3147,9.507
-1.1545,-7.1172
10.832,1.4584
3.0486,-1.7029
1.6727,0.13435
4.9916,-5.8614
-0.82207,2.9471
3.6241,-1.2424
7.497,-2.5661
10.776,-2.0353
2.8631,1.839
1.7501,-0.94305
1.6937,0.57828
2.6535,-1.633
-2.9102,1.5867
1.3309,10.319
6.4495,3.3434
-0.81762,-1.761
3.6038,-0.60928
0.85363,1.22
5.8415,9.0873
-3.5816,9.9716
-2.8735,-1.1023
7.9906,6.7484
3.14,10.002
1.1447,-0.1544
10.496,-1.0922
-9.3047,-5.619
2.6253,2.4724
-2.6404,-2.2102
1.2224,2.7974
-10.678,-1.0553
2.3333,-1.9852
0.91549,-3.2822
-2.472,-2.3765
-0.24455,-10.88
4.2924,9.5412
1.201,1.2335
1.76,-0.28577
0.99426,-0.92385
-7.1319,8.0504
-10.747,1.6568
9.7204,4.8533
-10.593,-1.4975
10.257,2.5997
2.7488,-2.4717
-1.654,0.53037
-9.593,-5.2743
-3.4353,-0.74556
10.359,-2.208
-3.1409,6.3726
-10.969,0.51647
2.1411,-2.1903
4.4749,-9.8814
2.8671,2.0065
-6.8363,1.8519
-4.5589,-9.6948
0.91188,-0.42736
1.4627,-3.3659
-4.0436,-10.051
-10.289,-3.1793
-9.9768,4.149
2.4499,-2.1138
3.1695,-1.6412
-6.0366,4.1344
-5.7938,-5.0358
0.91713,1.4001
7.0492,0.44251
9.7492,-4.7772
-0.32998,-1.5529
1.4905,1.2935
2.8938,1.3391
0.97433,1.3942
-10.688,0.6334
-0.28791,3.6708
0.038282,1.7265
2.3342,-10.449
3.1937,-7.0304
3.7116,10.197
2.1144,-7.5314
0.49027,-10.721
-0.91486,-3.6033
-10.588,-0.45671
10.577,-1.9864
3.1696,0.0046017
-3.2618,10.455
2.587,2.5233
3.0557,-1.094
-0.99788,7.1748
-3.1877,1.1077
-2.5622,10.458
-6.9309,-8.2296
-7.3522,-2.7464
-0.72911,-0.73651
-10.363,-1.4462
-3.1391,-0.70594
-3.5684,-1.0431
1.3172,-0.95725
0.65974,3.0193
0.59007,3.0384
-0.50405,-7.8791
-5.6139,-5.086
0.64087,10.424
-1.5622,2.9046
-10.685,1.5457
0.094029,3.0725
2.1169,-3.3758
4.8455,-5.8717
7.2325,1.2363
-5.1532,-9.2417
0.27631,-1.8891
-0.43955,-1.7768
-1.4798,3.6161
5.6969,9.3558
10.57,0.23949
0.33868,-7.3676
0.74737,-3.4422
0.95237,3.5712
-0.042761,1.8782
10.326,-3.7721
-2.7131,-1.7174
-1.3327,2.8195
0.32908,-1.5776
7.0944,8.1699
-10.164,2.7418
-0.67155,1.6219
-3.3445,0.55521
-3.5643,0.9021
9.5297,4.9494
-3.1015,1.0436
-3.6576,-0.12167
-0.5811,-2.9715
-1.1758,1.2869
3.6314,0.17795
-6.8403,-1.8013
-8.8964,-6.2804
3.3558,6.4871
5.5926,-4.3627
-6.2986,-3.0761
3.4802,6.3572
2.8758,1.547
0.91399,7.4983
0.56869,-10.963
1.2158,-0.99695
9.6469,5.0258
-3.5966,-0.67044
-3.8429,-6.5078
1.1479,1.4419
-10.033,3.0342
0.20618,3.0269
10.212,-2.1748
6.8831,1.6057
-1.7055,3.0437
-3.7906,-0.098344
-1.3668,10.823
2.7948,2.3931
-8.7112,6.4747
1.3872,-1.0507
9.6252,-3.9395
3.5984,-0.385
-6.3611,-8.8426
3.0196,-2.0721
1.7347,3.015
-2.6977,-1.9926
-3.4362,0.35275
-8.3251,-6.9181
-9.995,-3.8869
3.4586,1.8282
3.8267,-0.97894
2.9407,-1.0227
-0.14865,-1.4823
-2.7221,2.7189
1.0063,-1.5159
1.9569,-2.8179
0.34246,-1.7521
-6.7555,2.0576
4.9747,9.58
-0.0035157,3.6568
-2.2759,2.5235
0.84159,-2.9901
-10.569,-0.12399
1.2517,-10.563
-2.0104,3.0479
-5.7686,9.3166
0.59092,-0.92902
-1.4522,7.1108
6.2014,8.9621
-3.0454,-0.99457
-9.6945,5.1277
-3.434,6.9928
-4.7552,-5.3393
-0.48158,-3.5008
2.1328,7.3328
2.1821,-3.0947
-10.534,-0.60365
5.1484,-5.5542
-0.66924,3.1827
1.8801,-3.1718
7.4122,-2.3011
-0.82581,1.5154
2.0783,7.1548
7.663,0.89492
6.8926,1.9186
-10.337,-2.1158
10.01,4.1202
0.9869,-0.69478
10.056,-3.0218
2.044,2.926
1.5465,10.559
7.111,7.9357
4.3456,-9.9465
0.090126,3.2168
9.1928,-6.0138
-3.9063,6.5601
0.48341,-1.3212
-4.9158,5.9687
-10.206,3.4902
-0.3609,1.414
-1.1359,-2.8395
-1.0205,0.46069
-2.8416,2.507
-3.0727,0.69092
-0.65228,-10.878
-7.1615,-1.1888
7.1566,3.285
-8.9686,5.7
-2.245,-2.2867
1.0867,-10.357
-5.7561,-9.2243
7.2421,3.2339
1.0499,1.549
-3.1183,-0.21644
3.5734,-0.79269
-5.5167,-9.1982
-1.9664,2.399
8.0488,6.5926
-0.66034,0.80279
-3.2646,1.2336
-0.060166,1.0649
-3.2185,-1.4108
8.7843,-6.2166
-2.8816,0.87617
9.565,-4.5045
-1.5582,3.2838
5.9047,8.8812
7.0886,7.7423
8.2119,6.4881
5.2468,-9.2332
2.2653,1.9888
1.8896,-2.9514
0.73758,-10.925
-1.8019,7.7589
0.88648,-1.0188
10.316,2.6826
4.7132,-9.7018
-0.28072,-3.5342
1.4174,-3.1356
-3.8204,-0.32534
6.2808,4.9526
-6.2554,-4.4607
-5.1127,-9.3636
0.88457,-10.83
1.0969,-10.855
-7.8611,-1.0877
3.6978,-0.82644
1.0844,-10.573
-8.5496,-6.7492
