beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
26850_152133,"Solipsistic Narcissistic Braggot","Against The Grain Brewery & Smokehouse","/beer/profile/26850/152133/","Braggot",-,"no score",8,-,"no score",2,3.04,n/,0,1,0,"Kentucky,United States",9.60,"Limited (brewed once)"
32409_151751,"Girthquake","Angry Chair Brewing","/beer/profile/32409/151751/","Braggot",-,"no score",8,-,"no score",3,4.17,n/,1,0,0,"Florida,United States",10.20,"Limited (brewed once)"
14_143579,"Boomsquash!","Cambridge Brewing Company","/beer/profile/14/143579/","Braggot",-,"no score",8,-,"no score",2,3.89,n/,1,0,0,"Massachusetts,United States",6.50,"Fall"
18120_151516,"Hopped Toddy","Trinity Brewing Company","/beer/profile/18120/151516/","Braggot",-,"no score",8,-,"no score",4,4.07,n/,0,1,1,"Colorado,United States",13.80,"Winter"
38139_154891,"Dewi Sant","Strange Land Brewery","/beer/profile/38139/154891/","Braggot",-,"no score",7,-,"no score",0,3.64,n/,0,1,0,"Texas,United States",13.50,"Rotating"
2641_50450,"Bob's Memorial Braggot","New Old Lompoc Brewery","/beer/profile/2641/50450/","Braggot",-,"no score",7,-,"no score",7,3.53,n/,1,0,0,"Oregon,United States",7.00,"Rotating"
2909_7517,"White Winter Brackett","White Winter Winery, Inc.","/beer/profile/2909/7517/","Braggot",-,"no score",7,-,"no score",6,3.41,n/,1,0,0,"Wisconsin,United States",5.00,"Year-round"
34658_135525,"Disco Pig #1: Brett Brown Braggot","Black Hog Brewing Co.","/beer/profile/34658/135525/","Braggot",-,"no score",7,-,"no score",1,3.18,n/,0,4,0,"Connecticut,United States",ABV ,"Limited (brewed once)"
391_118746,"Big Rock Freyja's Field","Big Rock Brewery","/beer/profile/391/118746/","Braggot",-,"no score",7,-,"no score",3,3.22,n/,1,0,0,"Alberta,Canada",7.00,"Limited (brewed once)"
29378_107331,"Barrel Aged Series: Braggot","Parallel 49 Brewing Company","/beer/profile/29378/107331/","Braggot",-,"no score",6,-,"no score",2,4,n/,1,0,0,"British Columbia,Canada",10.20,"Rotating"
1659_72059,"Honey, I Can Explain","South Street Brewery","/beer/profile/1659/72059/","Braggot",-,"no score",6,-,"no score",3,3.69,n/,0,0,0,"Virginia,United States",7.00,"Rotating"
34889_124043,"Berliner Braggot","B. Nektar","/beer/profile/34889/124043/","Braggot",-,"no score",6,-,"no score",0,4.12,n/,1,1,0,"Michigan,United States",5.30,"Limited (brewed once)"
26934_118949,"Ghost Bees(Apple Brandy Barrel Aged)","Black Acre Brewing Co.","/beer/profile/26934/118949/","Braggot",-,"no score",6,-,"no score",0,4.54,n/,0,0,0,"Indiana,United States",15.60,"Rotating"
2321_59182,"Craftsman Spring Braggot","Craftsman Brewing Co.","/beer/profile/2321/59182/","Braggot",-,"no score",5,-,"no score",4,3.76,n/,0,0,0,"California,United States",7.50,"Spring"
34791_160890,"Eirik Bloodaxe","Scarlet Lane Brewing Company","/beer/profile/34791/160890/","Braggot",-,"no score",5,-,"no score",2,3.98,n/,0,2,0,"Indiana,United States",11.00,"Limited (brewed once)"
15051_47485,"Old Danish Braggot","Ørbæk Bryggeri","/beer/profile/15051/47485/","Braggot",-,"no score",5,-,"no score",4,3.84,n/,2,1,0,"Denmark",10.10,"Year-round"
32922_139423,"Sour Braggot","Woodfour Brewing Company","/beer/profile/32922/139423/","Braggot",-,"no score",5,-,"no score",1,3.55,n/,0,1,0,"California,United States",6.40,"Limited (brewed once)"
765_143549,"Niagara Peach Mead","Trafalgar Ales & Meads","/beer/profile/765/143549/","Braggot",-,"no score",5,-,"no score",1,3.37,n/,0,0,0,"Ontario,Canada",8.50,"Rotating"
18796_55238,"Apico","Boquébière","/beer/profile/18796/55238/","Braggot",-,"no score",5,-,"no score",4,3.24,n/,1,1,0,"Quebec,Canada",16.30,"Year-round"
132_110715,"Big Ass Barrel Braggot","Rogue Ales","/beer/profile/132/110715/","Braggot",-,"no score",4,-,"no score",0,4.22,n/,3,0,0,"Oregon,United States",ABV ,"Winter"
13529_73096,"Stallhagen Honungsöl","Stallhagens Bryggeri Ab","/beer/profile/13529/73096/","Braggot",-,"no score",4,-,"no score",1,2.63,n/,0,0,0,"Finland",4.70,"Rotating"
1636_51094,"Biere De Pharaoh","Bethlehem Brew Works","/beer/profile/1636/51094/","Braggot",-,"no score",4,-,"no score",3,3.94,n/,0,0,0,"Pennsylvania,United States",13.80,"Rotating"
11061_35310,"Gorms Bryg","Herslev Bryghus","/beer/profile/11061/35310/","Braggot",-,"no score",4,-,"no score",3,3.23,n/,1,0,0,"Denmark",5.20,"Summer"
