beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
886_80972,"Gubernija Kbac","Gubernija Brewery","/beer/profile/886/80972/","Kvass",-,"no score",3,-,"no score",1,2.26,n/,1,0,0,"Lithuania",ABV ,"Year-round"
32791_99746,"Old Vilnius Kvass (Gira)","Old Vilnius Cafe","/beer/profile/32791/99746/","Kvass",-,"no score",3,-,"no score",2,3.45,n/,0,0,0,"Illinois,United States",ABV ,"Year-round"
1717_99792,"Buket Chuvashii Kvas Хлебный (Bread)","Cheboksarskaya Pivovariya ""Buket Chuvashii""","/beer/profile/1717/99792/","Kvass",-,"no score",3,-,"no score",2,3.13,n/,0,0,0,"Russian Federation",1.20,"Year-round"
16888_67539,"Monastyrskiy Cranberry Kvas","Monastyrskiy Kvas","/beer/profile/16888/67539/","Kvass",-,"no score",3,-,"no score",3,3.53,n/,0,0,0,"Ukraine",ABV ,"Year-round"
24676_73723,"Borodinskiy Kvas","Borodino ZAO","/beer/profile/24676/73723/","Kvass",-,"no score",3,-,"no score",3,3.59,n/,0,0,0,"Russian Federation",1.20,"Year-round"
30130_86281,"Khlebny Dar","Aqualife","/beer/profile/30130/86281/","Kvass",-,"no score",2,-,"no score",2,3.35,n/,0,0,0,"Russian Federation",ABV ,"Year-round"
16888_69908,"Verkin Pohmilny Kvas","Monastyrskiy Kvas","/beer/profile/16888/69908/","Kvass",-,"no score",2,-,"no score",2,3.16,n/,0,0,0,"Ukraine",ABV ,"Year-round"
11551_69654,"Dobrynya Nikitich Kvas","Deka Brewery","/beer/profile/11551/69654/","Kvass",-,"no score",2,-,"no score",2,3.41,n/,1,0,0,"Russian Federation",ABV ,"Year-round"
30601_91947,"Khlebny Kvass Antonovskiy (Apple)","Infost Fine Foods","/beer/profile/30601/91947/","Kvass",-,"no score",2,-,"no score",1,3.13,n/,0,0,0,"Israel",ABV ,"Year-round"
30601_88639,"Khlebny Kvass Medoviy (Honey)","Infost Fine Foods","/beer/profile/30601/88639/","Kvass",-,"no score",2,-,"no score",1,3.13,n/,0,0,0,"Israel",ABV ,"Year-round"
3778_101459,"Razowy Kwas Chlebowy - Plum","Browar Van Pur S.A. (Brau Union Polska)","/beer/profile/3778/101459/","Kvass",-,"no score",2,-,"no score",1,2.93,n/,0,0,0,"Poland",0.50,"Year-round"
30701_89180,"Kwas Chlebowy","Zakład Produkcji Spożywczej BETEX","/beer/profile/30701/89180/","Kvass",-,"no score",2,-,"no score",1,3.51,n/,1,0,0,"Poland",0.50,"Year-round"
33210_104547,"Rīgas Kvass","Gutta","/beer/profile/33210/104547/","Kvass",-,"no score",2,-,"no score",1,3.13,n/,0,1,0,"Latvia",0.50,"Year-round"
27277_75397,"Kvas","Cinderella Russian Bakery & Cafe","/beer/profile/27277/75397/","Kvass",-,"no score",2,-,"no score",1,4.06,n/,1,0,0,"California,United States",ABV ,"Year-round"
886_76707,"Gubernija Russian Kvas","Gubernija Brewery","/beer/profile/886/76707/","Kvass",-,"no score",2,-,"no score",2,3.41,n/,1,1,0,"Lithuania",ABV ,"Year-round"
9359_136108,"Ulmaņlaiku Kvass","Cēsu Alus Darîtava","/beer/profile/9359/136108/","Kvass",-,"no score",2,-,"no score",0,3.38,n/,0,0,0,"Latvia",0.50,"Year-round"
3778_100806,"Razowy Kwas Chlebowy","Browar Van Pur S.A. (Brau Union Polska)","/beer/profile/3778/100806/","Kvass",-,"no score",2,-,"no score",1,3.1,n/,0,0,0,"Poland",0.50,"Year-round"
28423_87267,"Khlebny Kvass","ZAO ''Pivovarenniy Zavod Lyskovskiy'' (ЗАО ""Пивоваренный Завод Лысковский","/beer/profile/28423/87267/","Kvass",-,"no score",2,-,"no score",2,3.29,n/,0,0,0,"Russian Federation",ABV ,"Year-round"
8468_91909,"Lidsky Kvas","Lidskoye Pivo OAO","/beer/profile/8468/91909/","Kvass",-,"no score",1,-,"no score",1,3.13,n/,0,0,0,"Belarus",0.50,"Year-round"
31829_145415,"Ilguciema Kvass","Ilgezeem","/beer/profile/31829/145415/","Kvass",-,"no score",1,-,"no score",1,3.44,n/,0,0,0,"Latvia",ABV ,"Year-round"
11551_67599,"Russian Gift (Russkiy Dar) Kvas","Deka Brewery","/beer/profile/11551/67599/","Kvass",-,"no score",1,-,"no score",1,3.73,n/,0,0,0,"Russian Federation",1.20,"Year-round"
