beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
729_75725,"Palmetto Aftershock","Palmetto Brewing Company","/beer/profile/729/75725/","California Common / Steam Beer",80,"good",21,-,"no score",6,3.47,6.34,1,1,0,"South Carolina,United States",6.40,"Rotating"
31164_106600,"St. Florian's California Common","St. Florian's Brewery","/beer/profile/31164/106600/","California Common / Steam Beer",84,"good",20,-,"no score",4,3.7,12.97,0,1,0,"California,United States",6.00,"Year-round"
20679_55517,"Daily Bread Common Ale","Everybody's Brewing","/beer/profile/20679/55517/","California Common / Steam Beer",84,"good",20,-,"no score",11,3.73,12.6,0,1,0,"Washington,United States",5.50,"Rotating"
9629_154320,"Counterculture Common","Short's Brewing Company","/beer/profile/9629/154320/","California Common / Steam Beer",82,"good",19,-,"no score",3,3.55,9.58,1,0,0,"Michigan,United States",4.25,"Limited (brewed once)"
16055_61029,"Fusion","Amager Bryghus","/beer/profile/16055/61029/","California Common / Steam Beer",85,"very good",18,-,"no score",8,3.81,17.59,1,1,0,"Denmark",3.50,"Rotating"
25926_71592,"1888","Anaheim Brewery","/beer/profile/25926/71592/","California Common / Steam Beer",81,"good",18,-,"no score",5,3.48,13.22,0,2,0,"California,United States",5.50,"Year-round"
863_34011,"Beer Esteam","Russian River Brewing Company","/beer/profile/863/34011/","California Common / Steam Beer",82,"good",18,-,"no score",10,3.61,14.68,6,0,0,"California,United States",5.65,"Rotating"
16385_51782,"Urban People's Common Lager","Linden Street Brewery","/beer/profile/16385/51782/","California Common / Steam Beer",86,"very good",17,-,"no score",6,3.86,15.28,0,1,0,"California,United States",5.50,"Year-round"
31761_131123,"Steemboat","Sunken City Brewing Company","/beer/profile/31761/131123/","California Common / Steam Beer",82,"good",16,-,"no score",3,3.61,16.9,0,1,0,"Virginia,United States",5.60,"Year-round"
20672_58316,"Westy","Sun King Brewing Company","/beer/profile/20672/58316/","California Common / Steam Beer",86,"very good",16,-,"no score",4,3.88,6.96,0,0,0,"Indiana,United States",6.70,"Rotating"
15314_37439,"Lug Nut Lager","Skyscraper Brewing Company","/beer/profile/15314/37439/","California Common / Steam Beer",76,"okay",15,76,"okay",13,3.09,12.94,0,0,0,"California,United States",5.20,"Year-round"
32043_97133,"33 Acres Of Life","33 Acres Brewing Co.","/beer/profile/32043/97133/","California Common / Steam Beer",85,"very good",15,-,"no score",3,3.81,9.97,0,1,0,"British Columbia,Canada",4.80,"Year-round"
365_102717,"Derby Lager","Pike Pub & Brewery","/beer/profile/365/102717/","California Common / Steam Beer",82,"good",14,-,"no score",3,3.55,7.04,0,2,0,"Washington,United States",5.50,"Rotating"
22928_103277,"Simple","Barrier Brewing Company","/beer/profile/22928/103277/","California Common / Steam Beer",83,"good",14,-,"no score",1,3.68,7.88,0,0,0,"New York,United States",5.20,"Rotating"
32876_103701,"Northtown Native","Cinder Block Brewery","/beer/profile/32876/103701/","California Common / Steam Beer",82,"good",13,-,"no score",2,3.54,12.15,1,4,0,"Missouri,United States",5.00,"Year-round"
