beer_id,beer_name,brewery_name,link,style,ba_score,ba_score_text,ratings_count,bro_score,bro_score_text,reviews_count,rating_avg,pdev,wants,gots,ft,location,abv,availability
24803_122786,"Eldergold","Mystic Brewery","/beer/profile/24803/122786/","Scottish Gruit / Ancient Herbed Ale",84,"good",18,-,"no score",3,3.77,10.61,0,0,0,"Massachusetts,United States",ABV ,"Rotating"
22612_93121,"Peach Gruit","Mountain Town Brewing Co.","/beer/profile/22612/93121/","Scottish Gruit / Ancient Herbed Ale",83,"good",18,-,"no score",4,3.66,15.03,0,1,0,"Michigan,United States",5.80,"Rotating"
1805_134344,"A River Runs Gruit","Rock Art Brewery","/beer/profile/1805/134344/","Scottish Gruit / Ancient Herbed Ale",81,"good",18,-,"no score",0,3.47,15.56,0,3,0,"Vermont,United States",ABV ,"Rotating"
30247_87285,"William Wallace","Earth Eagle Brewings","/beer/profile/30247/87285/","Scottish Gruit / Ancient Herbed Ale",85,"very good",16,-,"no score",5,3.85,12.73,1,0,0,"New Hampshire,United States",5.50,"Rotating"
3403_33880,"Blessed Thistle","Cairngorm Brewery Company, The","/beer/profile/3403/33880/","Scottish Gruit / Ancient Herbed Ale",83,"good",15,-,"no score",11,3.63,11.02,0,0,0,"United Kingdom (Scotland)",4.50,"Fall"
7739_97757,"Plaid To The Bone","Picaroons Brewing Co.","/beer/profile/7739/97757/","Scottish Gruit / Ancient Herbed Ale",78,"okay",15,-,"no score",5,3.26,15.34,0,4,0,"New Brunswick,Canada",4.50,"Rotating"
24803_154832,"Melissa","Mystic Brewery","/beer/profile/24803/154832/","Scottish Gruit / Ancient Herbed Ale",85,"very good",13,92,"outstanding",5,3.79,9.5,0,1,0,"Massachusetts,United States",7.00,"Limited (brewed once)"
2097_9739,"Kuhnhenn Heather Ale","Kuhnhenn Brewing Company","/beer/profile/2097/9739/","Scottish Gruit / Ancient Herbed Ale",81,"good",12,-,"no score",6,3.43,15.45,4,0,0,"Michigan,United States",4.75,"Rotating"
763_53212,"Artemis","Moonlight Brewing Company","/beer/profile/763/53212/","Scottish Gruit / Ancient Herbed Ale",73,"okay",12,-,"no score",7,2.71,40.96,2,0,0,"California,United States",5.50,"Summer"
763_66289,"Two Weeks Notice","Moonlight Brewing Company","/beer/profile/763/66289/","Scottish Gruit / Ancient Herbed Ale",87,"very good",12,-,"no score",8,3.98,12.81,1,0,0,"California,United States",5.30,"Spring"
4724_51461,"Salt Spring Heatherdale Ale","Gulf Islands Brewing","/beer/profile/4724/51461/","Scottish Gruit / Ancient Herbed Ale",81,"good",11,-,"no score",6,3.43,23.03,0,1,0,"British Columbia,Canada",5.00,"Rotating"
30454_125982,"Prove It Gruit","Spiteful Brewing","/beer/profile/30454/125982/","Scottish Gruit / Ancient Herbed Ale",86,"very good",10,-,"no score",2,3.9,7.44,0,0,0,"Illinois,United States",5.50,"Limited (brewed once)"
1141_14758,"La Clef Des Champs","Brasserie Dieu Du Ciel","/beer/profile/1141/14758/","Scottish Gruit / Ancient Herbed Ale",-,"no score",9,-,"no score",4,3.54,n/,0,1,0,"Quebec,Canada",5.00,"Rotating"
1317_18864,"Gothic Ale","Triumph Brewing Company","/beer/profile/1317/18864/","Scottish Gruit / Ancient Herbed Ale",-,"no score",9,-,"no score",7,3.64,n/,1,0,0,"New Jersey,United States",4.80,"Rotating"
19866_50365,"Reggae Junkie","Upright Brewing Company","/beer/profile/19866/50365/","Scottish Gruit / Ancient Herbed Ale",-,"no score",9,-,"no score",4,4.11,n/,4,0,0,"Oregon,United States",5.20,"Rotating"
9784_103970,"Garden Party","Zero Gravity Craft Brewery / American Flatbread","/beer/profile/9784/103970/","Scottish Gruit / Ancient Herbed Ale",-,"no score",8,-,"no score",1,3.63,n/,0,0,0,"Vermont,United States",4.10,"Fall"
28778_90234,"Ancient Gruit Ale","The Beer Diviner","/beer/profile/28778/90234/","Scottish Gruit / Ancient Herbed Ale",-,"no score",8,-,"no score",1,3.48,n/,2,0,0,"New York,United States",9.00,"Year-round"
15050_53888,"Mols Øl","WinterCoat","/beer/profile/15050/53888/","Scottish Gruit / Ancient Herbed Ale",-,"no score",8,-,"no score",8,3.81,n/,0,0,0,"Denmark",6.40,"Year-round"
2085_19127,"Dragonmead Andromeda Heather Ale","Dragonmead Microbrewery","/beer/profile/2085/19127/","Scottish Gruit / Ancient Herbed Ale",-,"no score",8,-,"no score",6,3.73,n/,4,1,0,"Michigan,United States",4.60,"Rotating"
596_85570,"Portsmouth Fall Gruit","Portsmouth Brewery","/beer/profile/596/85570/","Scottish Gruit / Ancient Herbed Ale",-,"no score",6,-,"no score",1,3.92,n/,1,0,0,"New Hampshire,United States",ABV ,"Fall"
15435_156037,"Wild Oats Series No. 51 - O.G. (Original Gruit)","Beau's All Natural Brewing Company","/beer/profile/15435/156037/","Scottish Gruit / Ancient Herbed Ale",-,"no score",6,-,"no score",0,3.63,n/,0,0,0,"Ontario,Canada",6.30,"Limited (brewed once)"
16713_130999,"Hopcat Naughty Nicodemus - Lime Cucumber Juniper Gruit","HopCat","/beer/profile/16713/130999/","Scottish Gruit / Ancient Herbed Ale",-,"no score",6,-,"no score",1,3.65,n/,0,1,0,"Michigan,United States",ABV ,"Limited (brewed once)"
31049_93384,"Spring Tonic","Scratch Brewing Company","/beer/profile/31049/93384/","Scottish Gruit / Ancient Herbed Ale",-,"no score",6,-,"no score",5,4.79,n/,1,0,0,"Illinois,United States",4.50,"Rotating"
14_157388,"Grantchester Meadows","Cambridge Brewing Company","/beer/profile/14/157388/","Scottish Gruit / Ancient Herbed Ale",-,"no score",6,-,"no score",1,3.96,n/,0,0,0,"Massachusetts,United States",ABV ,"Rotating"
30247_143592,"Gallow's Harvest","Earth Eagle Brewings","/beer/profile/30247/143592/","Scottish Gruit / Ancient Herbed Ale",-,"no score",6,-,"no score",0,3.79,n/,0,0,0,"New Hampshire,United States",6.40,"Limited (brewed once)"
19866_126977,"Marble Tulip Juicy Gruit","Upright Brewing Company","/beer/profile/19866/126977/","Scottish Gruit / Ancient Herbed Ale",-,"no score",5,-,"no score",0,3.75,n/,1,0,0,"Oregon,United States",5.50,"Limited (brewed once)"
28188_159011,"Schlafly Collaboration Gruit Ale","Country Boy Brewing","/beer/profile/28188/159011/","Scottish Gruit / Ancient Herbed Ale",-,"no score",5,-,"no score",1,3.46,n/,0,0,0,"Kentucky,United States",ABV ,"Rotating"
1675_108847,"ArcheoBirra Etrusca","Birrificio Le Baladin","/beer/profile/1675/108847/","Scottish Gruit / Ancient Herbed Ale",-,"no score",5,-,"no score",0,4.25,n/,0,0,0,"Italy",9.50,"Rotating"
18189_45911,"The Bradley Effect","Earth Bread + Brewery","/beer/profile/18189/45911/","Scottish Gruit / Ancient Herbed Ale",-,"no score",5,-,"no score",4,3.95,n/,0,0,0,"Pennsylvania,United States",3.80,"Fall"
